id,admin_equipment,lot,type_1,type_2,type_3,generic_name,quantity,brand,model,serial_number,commissioning_year,served_zones,status,photoPlaque,type_name
-NnDvbbSeZ4f_9HuPlCl.-NnDvo-k8mJqe6nWy5yM.-NuYmup_-8WFiXMQo71p,-L6W1Cpyv6q6msbJeWY0,-L6W1CSPSjeLdGQqPgSl,-L6SNL2JXgbFRyBnK-Ev,-L6W1Cpyv6q6msbJeWY0,,Enregistreur,1,,,,2018,,En service,Equipements/-NnDvbbSeZ4f_9HuPlCl/-NnDvo-k8mJqe6nWy5yM/-NuYmup_-8WFiXMQo71p/photoPlaque/20240403_115055219_dkjv6Rw21lRHwz3WkBwL3n77quI3_Photo.jpg,Système de vidéosurveillance
-O9yfg1_6mEj6-3VHi_Q.-OB-acaYiYziGzGicHYk.-OB-bPgyKD9NSISgTKDI,-L6W1C0sFIc7n5EeDnTL,-L6W1C0X9zmAZC-JClDm,-L6SNFbwlfv7rP3IEH3L,-L6W1C0sFIc7n5EeDnTL,,Cuve fioul,2,,,,,,En service,Equipements/-O9yfg1_6mEj6-3VHi_Q/-OB-acaYiYziGzGicHYk/-OB-bPgyKD9NSISgTKDI/photoPlaque/20241126_143205143_CHeX0hqggmfQ6YrpyWhp9WwXgKA2_Photo.jpg,Cuve
-O3mS2bRSO1rSQQChPze.-O5XNW5U8ujBtOvHIO4i.-O5XNhnseUQv_Gc8CJuJ,-L6W1E0WiAsrvFpmTtsr,-L6W1DucxKGbe-oZ2xsl,-L6W1E06aVcrSQKQ_uK4,-L6W1E0WiAsrvFpmTtsr,,Pont élevateur,1,FOG,,10397,1997,,En service,Equipements/-O3mS2bRSO1rSQQChPze/-O5XNW5U8ujBtOvHIO4i/-O5XNhnseUQv_Gc8CJuJ/photoPlaque/20241002_081213086_7JVzA7TFCOg9hoOQIGzU9VJ1OVc2_Photo.jpg,Pont
-O2ja02590fbk878zyQU.-O5rBU4vnZ94ikUsHwr1.-O7YHG2U5tZFMzg-ZnfZ,-MCI3C4ZYM8vSmUhDYxd,-M3gOBsOddqzEDQFksGH,-MCHYrH0eQUhXdzl_ndH,-MCI3C4ZYM8vSmUhDYxd,,Fontaine à eau raccordée sur le réseau,1,Mistral ,,1103/00868,,,En service,Equipements/-O2ja02590fbk878zyQU/-O5rBU4vnZ94ikUsHwr1/-O7YHG2U5tZFMzg-ZnfZ/photoPlaque/20240924_110816181_5EhAWGqzwrQKL9i71liIup2Z8Kf1_Photo.jpg,Fontaine à eau
-NnEPwGoEBkRLVH_jb4B.-NnL0r3gJIn4Ushj8RUH.-NoVYpAsJtW1C1ls96FZ,-Nq77baJ5VmhTjCx5kP4,-L6W1BJQbGzHDGMqrJlu,-M5WP4kIlqmLk8ATE01v,-Nq77baJ5VmhTjCx5kP4,,Détecteur gaz de ville,2,Dalemans,Dax 3F-C,,,Chaufferie château ,,Equipements/-NnEPwGoEBkRLVH_jb4B/-NnL0r3gJIn4Ushj8RUH/-NoVYpAsJtW1C1ls96FZ/photoPlaque/17095578343907689908512334859659.jpg,Détecteur de gaz
-MMMHdVBgbzLMzhZSFoE.-MkCkLQf_aKP0Ii6_woE.-MlPknRm9WD9RisdVcJZ,-L6W1CfL3vns9yednIE2,-L6W1CSPSjeLdGQqPgSl,-L6W1CfL3vns9yednIE2,,,Système anti-intrusion,1,HONEYWELL,CO72-50 NF&A2P,122081-04,2011,,,Equipements/-MMMHdVBgbzLMzhZSFoE/-MkCkLQf_aKP0Ii6_woE/-MlPknRm9WD9RisdVcJZ/photoPlaque/20211007_123859881_D48swbHNFhhb8Gf1hCjOfmwHf2v1_Photo.jpg,Système anti-intrusion
-M_KILU2YjdBOU-Ap-fY.-Ma2dgZKSiqc7ex_aEIX.-NEuXbC8vt6bKOh5Ja1n,-L6W1FCghsABWsnKmOcE,-L6W1F9Qqcg78AgjjhF9,-L6W1FCghsABWsnKmOcE,,,Autre air comprimé,2,,,,,,En service,Equipements/-M_KILU2YjdBOU-Ap-fY/-Ma2dgZKSiqc7ex_aEIX/-NEuXbC8vt6bKOh5Ja1n/photoPlaque/20221021_143608324_LwTgOdQCCnQLdHbWBPd9NtooekR2_Photo.jpg,Autre air comprimé
-LoLaCMvWk_5iASeyXpw.-LoM9Fc9bGd62uQpYyeo.-LoyhvmkYLu2QJ01C2ea,-L6W1CuvTuAkUdnyS--w,-L6W1CskVQMe43Y3oFbu,-L6W1CuvTuAkUdnyS--w,,,Inverseur de source,1,,,,,,En service,Equipements/-LoLaCMvWk_5iASeyXpw/-LoM9Fc9bGd62uQpYyeo/-LoyhvmkYLu2QJ01C2ea/photoPlaque/20191209_145631_eJhKyNUl4aSaAXmO84kpNEgCU4r2_Photo.jpg,Inverseur de source
-O65IOICJ3Hw7irdE9_T.-O6aKjShcexR_v5gY2ou.-O6auxHV8T_bXJwxPRlP,-M65NxALkDu2baY8W3Hq,-L6W1E7_plhH7p9y_2Ea,-M65NxALkDu2baY8W3Hq,,,Porte rapide,1,NERGECO,STAR 5,33-040-3824,2012,,,Equipements/-O65IOICJ3Hw7irdE9_T/-O6aKjShcexR_v5gY2ou/-O6auxHV8T_bXJwxPRlP/photoPlaque/20240925_095014963_vjXEYhk8moPI3BRv5kzI6JLKL4K2_Photo.jpg,Porte rapide
-O2PiylCG788b5KrxX0s.-O2xeauq-T3RSpsOtKGv.-O8LrPWwqkP3ybbZkJ0E,-Lmp5V5WKZ8nlToNocIs,-L6W1EKYi_ItNbhdlkXB,-L6W1ELMLRzk3Fnb26FG,-Lmp5V5WKZ8nlToNocIs,,Vanne barrage gaz,1,,,,,,En service,Equipements/-O2PiylCG788b5KrxX0s/-O2xeauq-T3RSpsOtKGv/-O8LrPWwqkP3ybbZkJ0E/photoPlaque/20241004_093117122_YACUs2K3K7ePgReTaqfd1atHrWh1_Photo.jpg,Approvisionnement gaz
-NPMBlpmjquztwFGnvOb.-NkpKKZRfre9wvoocehu.-Npe9sEHPqrbENMceGs_,-MKZyDp05zdztGuU7HTY,-L6W1C0X9zmAZC-JClDm,-MKZyDp05zdztGuU7HTY,,,Climatiseur monobloc,1,DAIKIN,AZQS100B8V1B,2502154,2015,,En service,Equipements/-NPMBlpmjquztwFGnvOb/-NkpKKZRfre9wvoocehu/-Npe9sEHPqrbENMceGs_/photoPlaque/20240202_141451285_bkizfmDvr4b6CZXv1WAHmjG7WE22_Photo.jpg,Climatiseur monobloc
-M-Kk9lqArlOhxklNDNh.-M-UxvS_TfEcNAq6f-Rm.-M-yxIiQUjiRE-5LD-DV,-LmemBUVZ0YBCyW22fe7,-L6W1C0X9zmAZC-JClDm,-LmemBUVZ0YBCyW22fe7,,,Climatiseur mobile,1,CARRIER,51AKS008-P,07API02742,,,En service,Equipements/-M-Kk9lqArlOhxklNDNh/-M-UxvS_TfEcNAq6f-Rm/-M-yxIiQUjiRE-5LD-DV/photoPlaque/20200806_064001501_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Climatiseur mobile
-MzoUCICDsIM2a6CX9kV.-MzoUVgsmTQcB8HPfL6D.-N2poxqMc2P3I9ZJjQCB,-Lvu54M7n1mfErkuZ-Tl,-L6W1CskVQMe43Y3oFbu,-Lvu54M7n1mfErkuZ-Tl,,,Chargeur de batterie,1,EMERSON AEES,"Chloride 36448 5,4kva",1301467,2010,,Hors service,Equipements/-MzoUCICDsIM2a6CX9kV/-MzoUVgsmTQcB8HPfL6D/-N2poxqMc2P3I9ZJjQCB/photoPlaque/20220524_113112337_gdexPAMjwuZQEyjdJBlkPIqBpkj2_Photo.jpg,Chargeur de batterie
-NN7K12EkIWOA2P76yRN.-NN7LTgpSJG_yhmVrjNf.-NOTz4j4A6PW2sfZaKKa,-L6SNGdiPN4VgXtSdf0u,-L6W1C0X9zmAZC-JClDm,-L6SNGdiPN4VgXtSdf0u,,,Ballon de stockage eau glacée,1,LACAZE,MEG-,22000649-09,2022,,En service,Equipements/-NN7K12EkIWOA2P76yRN/-NN7LTgpSJG_yhmVrjNf/-NOTz4j4A6PW2sfZaKKa/photoPlaque/20230217_104823351_piCQULVoQ4VLC9PrfYNC3PpHROU2_Photo.jpg,Ballon de stockage eau glacée
-MMRACCqXp2U5sgb-F5Q.-MMZuMOGxPCtW931m68y.-MMZxLJkoXHJQ9zaX-pZ,-M7NQ9kW3pqCUJYuUPGc,-L6W1BKusJNlAndrHcgr,-M7NOoZ7CpqkFC1NCsIN,-M7NQ9kW3pqCUJYuUPGc,,Revêtement de mur,20 M²,,,,,,En service,Equipements/-MMRACCqXp2U5sgb-F5Q/-MMZuMOGxPCtW931m68y/-MMZxLJkoXHJQ9zaX-pZ/photoPlaque/20201125_125459442_cTMktQ7uCPbIcFGowmhv7M9sWAL2_Photo.jpg,Revêtement
-MgR1vGZZZEVMPwl5-xI.-MlxzwIIkrYdhYWv4VYD.-MpMK3PrJLekfROEPG75,-M6A1mFZrDcEcYArqL9Y,-L6W1CSPSjeLdGQqPgSl,-M6A1mFZrDcEcYArqL9Y,,,Batterie,1,Gea deNCo,,,,,En service,Equipements/-MgR1vGZZZEVMPwl5-xI/-MlxzwIIkrYdhYWv4VYD/-MpMK3PrJLekfROEPG75/photoPlaque/20211129_111627110_7lMB7FZ8NSRj5KrQE9jc9DlpAcb2_Photo.jpg,Batterie
-Nu9aJgu6eXcMrn6aXLg.-NuTmkm9NWS4vowt8vDE.-O10sVtn6X5N846FNJbX,-Lmsrm0jOCbsQp5-xjDu,-L6W1BKusJNlAndrHcgr,-Lmsrm0jOCbsQp5-xjDu,,,Serrurerie,2,,,,,,,Equipements/-Nu9aJgu6eXcMrn6aXLg/-NuTmkm9NWS4vowt8vDE/-O10sVtn6X5N846FNJbX/photoPlaque/20240705_095329179_teTH8bOLC7cjsAKDj4ghFASiBAY2_Photo.jpg,Serrurerie
-NoRu8ZVNN25Fe7ufVWo.-NoRz6tJ04YTgYL3fV-5.-NuYuBVYqGYIO2gb4Ra6,-M6_3vOa6OQMqc_wkWva,-L6W1CSPSjeLdGQqPgSl,-M6ZuHpeEuNr2wivxzh5,-M6_3vOa6OQMqc_wkWva,,Baie de brassage,0,,,,,,,Equipements/-NoRu8ZVNN25Fe7ufVWo/-NoRz6tJ04YTgYL3fV-5/-NuYuBVYqGYIO2gb4Ra6/photoPlaque/20240403_142219711_o1ahLfwkE1ddJGDnFrclMAxxMi62_Photo.jpg,Réseau de communication
-NrL87YFD5NPa_ddF2zW.-NtaXtqU6JieXIOtNZ2P.-O-5usKlyEkJkTW_9lQ7,-L6SNr_qojGE0QCfZqsv,-L6W1DWAeZx82KP4rzgO,-L6SNIwOi_989VyKUWKj,-L6SNr_qojGE0QCfZqsv,,Colonne sèche,8,,,,,,En service,Equipements/-NrL87YFD5NPa_ddF2zW/-NtaXtqU6JieXIOtNZ2P/-O-5usKlyEkJkTW_9lQ7/photoPlaque/20240611_105041495_xEaVkQozEoVRXkWGnJQalt5RUiy1_Photo.jpg,Colonne extinction incendie
-NLMC3EQHfS6wL8_0Qoy.-NLPzuhERd6owBJ54HO9.-NM9RG0JOKxVD7af9mNS,-MKZyNXqwdGUtwzODcJr,-L6W1C0X9zmAZC-JClDm,-MKZyNXqwdGUtwzODcJr,,,Climatiseur monobloc réversible,0,MITSUBISHI,MSZ-FD25VA,90 10279,2009,,,Equipements/-NLMC3EQHfS6wL8_0Qoy/-NLPzuhERd6owBJ54HO9/-NM9RG0JOKxVD7af9mNS/photoPlaque/20230119_153234997_SbBLoxME9ahZNEDNBF2r7BSTDUk2_Photo.jpg,Climatiseur monobloc réversible
-NKnE7QYGZTya-YqPrSx.-NNpbpVPCsY4fTizTPcY.-NOitFY_8sA-71FoVIjA,-L6W1DklyBt8-T8Uoxh2,-L6W1DWAeZx82KP4rzgO,-L6SNHOhzaC0HjCmTLfu,-L6W1DklyBt8-T8Uoxh2,,IFDA à gaz,2,,,,,,,Equipements/-NKnE7QYGZTya-YqPrSx/-NNpbpVPCsY4fTizTPcY/-NOitFY_8sA-71FoVIjA/photoPlaque/20230220_125613685_W1Xj4yZINRPdXu2O5fqOFtGzSqS2_Photo.jpg,Installation fixe d'extinction automatique
-Md2trdF12ugHJCq4VDD.-Me0uXZQF35MoYpZchjq.-MezPKT3k833PGgHLpnS,-L6SNJ0x5djHLU08Wd5K,-L6W1BKusJNlAndrHcgr,-L6SNWXkterr5XWYUxvV,-L6SNJ0x5djHLU08Wd5K,,Réseau évacuation EP,2,,,,,,,Equipements/-Md2trdF12ugHJCq4VDD/-Me0uXZQF35MoYpZchjq/-MezPKT3k833PGgHLpnS/photoPlaque/20211202_143602017_p63twq0ORrStWwKSMicA0Vo79q03_Photo.jpg,Réseau d'évacuation
-M_zqFC4g42Yo9nvwdQM.-MaEC6eZssFU1oBihOPe.-MgFXZXZRCvoJF9-HfY7,-LrKPazc7CdOOwINPgSr,-L6W1DWAeZx82KP4rzgO,-LrKPazc7CdOOwINPgSr,,,AES,1,VERTIV,POWERIS21-490085,18981220001,2020,,En service,Equipements/-M_zqFC4g42Yo9nvwdQM/-MaEC6eZssFU1oBihOPe/-MgFXZXZRCvoJF9-HfY7/photoPlaque/20210804_094233871_D48swbHNFhhb8Gf1hCjOfmwHf2v1_Photo.jpg,AES
-O2j_pPszcK3W8_ygq15.-O4o7fN2ZaBqFxewGd_s.-OAvrcM3F19UPbiWM4Y9,-M6-lO_jZHQfQu0ut8D6,-L6W1DucxKGbe-oZ2xsl,-L6W1E1CHJMt0qP6qPuh,-M6-lO_jZHQfQu0ut8D6,,Palan,1,éléphant,EXO 2 TONNES,,,local technique R + 1,Consigné,Equipements/-O2j_pPszcK3W8_ygq15/-O4o7fN2ZaBqFxewGd_s/-OAvrcM3F19UPbiWM4Y9/photoPlaque/20241105_113003201_5yI2is3aYmRFpPS9QxWXdfvpQy42_Photo.jpg,Palan - Potence - Portique
-NHjHqSLCl1Lqi7WQ486.-NHjXu2QWVW0_T-Cz9p3.-NHjcJ7FWbwXndnnGOTB,-L6W1FEs_gFJewY2oJ7e,-L6W1F9Qqcg78AgjjhF9,-L9dOrlDxHBX7fWoHY4W,-L6W1FEs_gFJewY2oJ7e,,Sécheur d'air par réfrigération,1,DANFOSS,N°,399871630001,,,En service,Equipements/-NHjHqSLCl1Lqi7WQ486/-NHjXu2QWVW0_T-Cz9p3/-NHjcJ7FWbwXndnnGOTB/photoPlaque/20230104_095958877_nDbDQcWOlRVLwA5FMVqWPBFWZWI3_Photo.jpg,Sécheur d'air
-NMSfY5j33E-PzhSIu1W.-NMSfjjN7zcx_Y8UBH0Z.-NMSgQiY7wDO1rQLiBfc,-MG3WY-3CvpjE-zGFVwZ,-L6W1F9Qqcg78AgjjhF9,-MG3OHSvODTHNvaWB95L,-MG3WY-3CvpjE-zGFVwZ,,Caisson,1,,,V1 CAISSON MAGASIN DEPOT,,,En service,Equipements/-NMSfY5j33E-PzhSIu1W/-NMSfjjN7zcx_Y8UBH0Z/-NMSgQiY7wDO1rQLiBfc/photoPlaque/20230221_085543648_hpQM0A9AvoaBlbXUisUmXfexZlh1_Photo.jpg,Mobilier
-O2csF2sx1ShL9NRNMeh.-O2hdHKUOkQ5H9eKSswh.-O6QFuhjSSWYw_0B_1PW,-LozCSv9Jm2y5aPigMYJ,-L6W1DWAeZx82KP4rzgO,-LozCSv9Jm2y5aPigMYJ,,,Porte issue de secours,1,Defsureté,,,,,En service,Equipements/-O2csF2sx1ShL9NRNMeh/-O2hdHKUOkQ5H9eKSswh/-O6QFuhjSSWYw_0B_1PW/photoPlaque/20240910_113113997_DRr7R06w7IRGawJCLinyizqSS6q2_Photo.jpg,Porte issue de secours
-LTO5C6nLh2E3lhQZVMi.-LTO6LUgxp4TBvo2V8cN.-LVwEup9dgYLI3VMlLHB,-M7MnG3k2dYfdOiUMTtk,-L6W1BKusJNlAndrHcgr,-M7MewE0MoYxbN_rP8y5,-M7Mlg_JyrRSuZcpKJir,-M7MnG3k2dYfdOiUMTtk,Protection d'angles 4 ancrages,6,,,,,,En service,Equipements/-LTO5C6nLh2E3lhQZVMi/-LTO6LUgxp4TBvo2V8cN/-LVwEup9dgYLI3VMlLHB/photoPlaque/20190111_093101_xSW5D41hDhYYDgOgUWlQcLZnZHP2_Photo.jpg,Élément de sécurité 
-MkryATGcO13o-zI8veJ.-Mkuyo-xaIVKm21P5WdC.-Mn_VuiTi6xHe6gZMV1x,-L6W1E6uhXktpYNddptY,-L6W1DucxKGbe-oZ2xsl,-L6SNFGr-KX4WiZ205V8,-L6W1E6uhXktpYNddptY,,Nacelle de façade,1,Coditem,,,2002,,A l'arrêt,Equipements/-MkryATGcO13o-zI8veJ/-Mkuyo-xaIVKm21P5WdC/-Mn_VuiTi6xHe6gZMV1x/photoPlaque/20211103_111926576_fRwX42ZCVyfQqzMjAibCTLzy9Mi2_Photo.jpg,Nacelle
-MtbgXCnojhZqL2GQmw7.-N1iXYy-YqAMEuuyJhkS.-N5Zw1ViyGYP0uXnqJU1,-L6W1BgPgp8h8kwT1Sld,-L6W1BKusJNlAndrHcgr,-L6W1BfadZHb3RiuP3Se,-L6SNWSHAEYtSH6tyU2F,-L6W1BgPgp8h8kwT1Sld,Plan de site,0,,,,,,En service,Equipements/-MtbgXCnojhZqL2GQmw7/-N1iXYy-YqAMEuuyJhkS/-N5Zw1ViyGYP0uXnqJU1/photoPlaque/20220627_133538333_LcUgYiLpdLPSckayGVZAgGEW3Lz1_Photo.jpg,Signalétique
-MtbgXCnojhZqL2GQmw7.-N1iXYxtCdkNbU-g_4mN.-NRlWuX7Vx6WjxcNu5J1,-L6SNFqX4aVvW3QdWv33,-L6W1BKusJNlAndrHcgr,-L6SNFqX4aVvW3QdWv33,,,Façade,,,,,,,,Equipements/-MtbgXCnojhZqL2GQmw7/-N1iXYxtCdkNbU-g_4mN/-NRlWuX7Vx6WjxcNu5J1/photoPlaque/20230330_080010809_OGRLUE4q0UMFrfBQf3XamXK2R3K2_Photo.jpg,Façade
-Mq-b8YK-Bw25PzAjmUO.-NU12qzL9CUt9_QUBr5V.-O3lNSD2Ad6P5ewZm_Mg,-MCHY0KUxa1GCGeLAxB1,-M3gOBsOddqzEDQFksGH,-MCHY0KUxa1GCGeLAxB1,,,Gestion des déchets,1,,,,,,,Equipements/-Mq-b8YK-Bw25PzAjmUO/-NU12qzL9CUt9_QUBr5V/-O3lNSD2Ad6P5ewZm_Mg/photoPlaque/collecteur.jpg,Gestion des déchets
-NSMG9Px8TxpBeAox4KX.-NSq8KOSXsvi5-6zqGjh.-NSq8sJ0VOxdffIYKjsi,-M7Me5HoPbHFv3YH_JUB,-L6W1BKusJNlAndrHcgr,-M7Mdgifgape6JjqF90_,-M7Me5HoPbHFv3YH_JUB,,Echelle fixe,1,échelle européenne ,,,27/10/2022,"Echelle à crinoline située dans le local 338 (accès passerelle et accès couverture de la halle 540).
Accès divisé en 2 zones distinctes.
Première partie accès à la coursive technique de la halle technique.
Deuxième partie accès réservé à la maintenance et entretien de la toiture de la Halle 540. Sous contrôle d’accès (propriétaire du bâtiment)",En service,Equipements/-NSMG9Px8TxpBeAox4KX/-NSq8KOSXsvi5-6zqGjh/-NSq8sJ0VOxdffIYKjsi/photoPlaque/20230621_104808099_bU16srfhZrV7Y2NY3eWOOXj7XTj2_Photo.jpg,Moyen d'accès en hauteur
-N6DMqdDp8Da9QwmPKzV.-N6E-Jbui8Qizxg37am0.-N7thKkOmsKpkFJYG0e3,-L6W1DUmPaClRnVVHSGN,-L6W1DBp4-rtpiH0_EM7,-L6SNJObNUwi27BX3m_u,-L6W1DUmPaClRnVVHSGN,,Ballon solaire thermique,2,ALFA LAVAL,HG,,,,,Equipements/-N6DMqdDp8Da9QwmPKzV/-N6E-Jbui8Qizxg37am0/-N7thKkOmsKpkFJYG0e3/photoPlaque/20220803_090023222_AGaf1PGHAnPAfK7JcWe40bT3ER62_Photo.jpg,Solaire thermique
-NnEwil5o7pqSe5hHUBd.-NsD0QA5pABb43SN_n8R.-NsD1QzDiFH2WfaXPr5O,-L6W1DI9cTPGX1d0GPyr,-L6W1DBp4-rtpiH0_EM7,-LDvS6StcSQ2LJz7ClSi,-L6W1DI9cTPGX1d0GPyr,,Cheminée et carneau,2,,,,,,En service,Equipements/-NnEwil5o7pqSe5hHUBd/-NsD0QA5pABb43SN_n8R/-NsD1QzDiFH2WfaXPr5O/photoPlaque/20240318_074258558_T0K4QinyxVOYGGivRBOOW3CzNa23_Photo.jpg,Système biomasse
-O65IOICJ3Hw7irdE9_T.-O79NNRh0KOKjhxKiJ6T.-O81FL0Qn-92uIMWXqK0,-L6SNJuHMHlotFk1eDt7,-L6W1DucxKGbe-oZ2xsl,-L6SNJuHMHlotFk1eDt7,,,Monte-charge,1,ELEVATEURS,VL 300,99148,1958,,En service,Equipements/-O65IOICJ3Hw7irdE9_T/-O79NNRh0KOKjhxKiJ6T/-O81FL0Qn-92uIMWXqK0/photoPlaque/20240930_112910884_NWkZGllqJFSJeUoM09Vzz1KonWn1_Photo.jpg,Monte-charge
-M_zqFC4g42Yo9nvwdQM.-M_zsqfNoh6BDz7bpbfi.-Mx_IPMQqN9JME7io934,-LozBl41HRcxz4yKDIfW,-L6W1DWAeZx82KP4rzgO,-LozBl41HRcxz4yKDIfW,,,Plan d'évacuation,1,,,,,,En service,Equipements/-M_zqFC4g42Yo9nvwdQM/-M_zsqfNoh6BDz7bpbfi/-Mx_IPMQqN9JME7io934/photoPlaque/20220414_145338941_tkk6FrajVqXlolFPHObLK1iNQUe2_Photo.jpg,Plan d'évacuation
-NlNDKm4MuJkb5ByxJuV.-NlNGISnFqJS8Q3JmKIl.-NlNGhbV3crWr0D7Dh9a,-L6W1D860RjxDhZjLyKM,-L6W1CskVQMe43Y3oFbu,-L6W1D7QVePgo1_jORWF,-L6W1D860RjxDhZjLyKM,,Parafoudre,,INDELEC,PREVECTRON 3 S.40,,,,En service,Equipements/-NlNDKm4MuJkb5ByxJuV/-NlNGISnFqJS8Q3JmKIl/-NlNGhbV3crWr0D7Dh9a/photoPlaque/20231227_135517788_2OohzawFoVbGjSzRmiAAvVRY08y1_Photo.jpg,Protection foudre
-Mq-b8YK-Bw25PzAjmUO.-NoMtQPGfD4VEm7ql_e3.-NOsbnBHJyIa1pe_0FNw,-L6W1DtP1kU_S_infY-R,-L6W1DWAeZx82KP4rzgO,-L6W1Dt8uxu-CwlaVUIh,-L6W1DtP1kU_S_infY-R,,Défibrillateur,1,CARDIAC SCIENCE,POWERHEART AED G5A-11P1 DEA,D00000023281,04/08/2017,Service médical,En service,Equipements/-Mq-b8YK-Bw25PzAjmUO/-NoMtQPGfD4VEm7ql_e3/-NOsbnBHJyIa1pe_0FNw/photoPlaque/20230222_105129.jpg,Sécurité des personnes
-N1D_y9QhhZqMFmuJrhX.-N4XwoBGo_78e4m2T5Cz.-NEK_JNpDEH8DXC1ENpF,-LditOMo5-u1n264GC0D,-L6W1F9Qqcg78AgjjhF9,-LDvLsOesBxhnGfuDZLP,-LditOMo5-u1n264GC0D,,Lave-linge,1,Miel,PDR 300,11293160,2023,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-N4XwoBGo_78e4m2T5Cz/-NEK_JNpDEH8DXC1ENpF/photoPlaque/20230903_121527066_Yxqu4keeUMMoHmvsDLfufnb5UgE2_Photo.jpg,Système de lavage
-MYjr90sVTsupkqU4Ric.-MZ-miwdD3cEO91YTt_m.-Mej9nVZDVbScpf-4l_G,-LrPTyR5dkOwwS_l8u9j,-L6W1DWAeZx82KP4rzgO,-LrPTyR5dkOwwS_l8u9j,,,Registre de sécurité,1,,,,,,,Equipements/-MYjr90sVTsupkqU4Ric/-MZ-miwdD3cEO91YTt_m/-Mej9nVZDVbScpf-4l_G/photoPlaque/20210716_115517600_R8vlAN7B4OcEtarW8LlClNSIZwz1_Photo.jpg,Registre de sécurité
-MRJGkPfwgvap_xBO_Vx.-MRJHD9EH_1qDzf2-CiX.-MVVOfQOv5QzqlNkWJPy,-MAzVTFIwnOKqo1GAjbo,-L6W1F9Qqcg78AgjjhF9,-MAaXTLMh9as4c1uEcd2,-MAzVTFIwnOKqo1GAjbo,,Filtre à sable,1,ACDN,4800L,1125,2005,,En service,Equipements/-MRJGkPfwgvap_xBO_Vx/-MRJHD9EH_1qDzf2-CiX/-MVVOfQOv5QzqlNkWJPy/photoPlaque/20210311_082916877_21DD0XHf1ERdfcbsCDpWULyeBnk1_Photo.jpg,Piscine
-MRxgv6bozdo2krTsB3t.-Mw6xGN8HVrgKyS5Q-7K.-NI1fiLQIKij71T0SpUc,-M6ZnmGby_RuZLStFUkp,-L6W1CSPSjeLdGQqPgSl,-M6ZnmGby_RuZLStFUkp,,,Système de détection de fuite,1,TRACETEK,,,2022,,,Equipements/-MRxgv6bozdo2krTsB3t/-Mw6xGN8HVrgKyS5Q-7K/-NI1fiLQIKij71T0SpUc/photoPlaque/IMG_2720.jpg,Système de détection de fuite
-Ne8Ct5Gt_vMY8YATdHN.-NgPRduyAwzCqHZFQqH2.-NhVyEmWc68DMi7MRtG6,-L6SNG6-R6eUqb02Wgsu,-L6W1BKusJNlAndrHcgr,-L6SNG6-R6eUqb02Wgsu,,,Plafond,,,,,,,Inaccessible,Equipements/-Ne8Ct5Gt_vMY8YATdHN/-NgPRduyAwzCqHZFQqH2/-NhVyEmWc68DMi7MRtG6/photoPlaque/20231024_091720333_oUcAml9isYcARQdsTxlj7Y5TfJi1_Photo.jpg,Plafond
-MpLOyLqNqHuNcwwtS3b.-MplSe83VISwB5vUcjks.-Ms0-NE7irtICrLIcome,-M6-eATjVyNcenwhvg4-,-L6W1BKusJNlAndrHcgr,-M5bMT5A79jjR4Z7pAa7,-M6-eATjVyNcenwhvg4-,,Plateforme élévatrice PMR,1,,,,,,En service,Equipements/-MpLOyLqNqHuNcwwtS3b/-MplSe83VISwB5vUcjks/-Ms0-NE7irtICrLIcome/photoPlaque/20211228_122754122_LR6g2zA76sYTeiUTfGMoRRktcZt2_Photo.jpg,Accès PMR
-NnDvbbSeZ4f_9HuPlCl.-NnDvmSnmANjUroXbS6-.-Nu4Eb1USBQZyN9MAUji,-L6W1DetT1pAFZhCEwfp,-L6W1DWAeZx82KP4rzgO,-L6W1DeCGYauuEVUDDJw,-L6W1DetT1pAFZhCEwfp,,Bac à sable,,,,,2018,,En service,Equipements/-NnDvbbSeZ4f_9HuPlCl/-NnDvmSnmANjUroXbS6-/-Nu4Eb1USBQZyN9MAUji/photoPlaque/20240328_132753969_dkjv6Rw21lRHwz3WkBwL3n77quI3_Photo.jpg,Matériel extinction incendie
-M_zqFC4g42Yo9nvwdQM.-MxIyJlIEqUezzNW9gcg.-Mmc2_QXGnnGnWVHIWs5,-LmnZfcFrX74gMxyxhZr,-L6W1CskVQMe43Y3oFbu,-LmnZfcFrX74gMxyxhZr,,,TGS,1,,,,2021,,En service,Equipements/-M_zqFC4g42Yo9nvwdQM/-MxIyJlIEqUezzNW9gcg/-Mmc2_QXGnnGnWVHIWs5/photoPlaque/20211022_125142544_HjpRtOqhMfYSWfe1GIUAlY7O2073_Photo.jpg,TGS
-NGw6_vJSlQx4fBCe_iN.-NGw7n-p3B3Pa8_t7zZv.-NIbYiU6jUHeX34Irh__,-MBExYr3BI5K2Qrdckqd,-L6W1CskVQMe43Y3oFbu,-MBExYr3BI5K2Qrdckqd,,,Permutateur de source HT,1,Schneider ,Easyrgy ITI 3,EMS58721,2015,Tout immeuble ,En service,Equipements/-NGw6_vJSlQx4fBCe_iN/-NGw7n-p3B3Pa8_t7zZv/-NIbYiU6jUHeX34Irh__/photoPlaque/20221206_141040744_cvzcmrk8bCRZArqESFcPgKosr4C2_Photo.jpg,Permutateur de source HT
